"ಒಟ್ಟುಬಾಳ್ವುದ ಕಲಿಯೊ – ಮಂಕುತಿಮ್ಮ","ಪ್ರತ್ಯೇಕಸುಖವಲ್ಪದುದು, ಗಳಿಗೆತೋರ್ಕೆಯದು ।<br>ಆತ್ಮವಿಸ್ತಾರವಾಗಿಪುದೆ ನಿತ್ಯಸುಖ ॥<br>ವ್ಯಕ್ತಿಜೀವನದ ಸೊಂಪು ಸಮಷ್ಟಿಜೀವನದಿ ।<br>ಒಟ್ಟುಬಾಳ್ವುದ ಕಲಿಯೊ – ಮಂಕುತಿಮ್ಮ ॥ ೪೩೨ ॥<br><br>pratyEkasukhavalpadudu, gaLige tOrkeyadu ।<br>AtmavistAravu Agipude nityasukha ॥<br>vyaktijIvanada sompu samaShTijIvanadi ।<br>oTTubALvuda kaliyo – Mankutimma ॥ 432 ॥",NULL,"“Material pleasures enjoyed in isolation is weak. The gains made thus is only for a show. The real happiness is only when you expand your ‘self’ to include the world. That happiness is for ever. Individual happiness is best when it is enjoyed with the whole. Learn to live together.” – Mankutimma"
"ಸುಳುದಾರಿಯಳುನಗುವು – ಮಂಕುತಿಮ್ಮ","ಅಳುವೇನು? ನಗುವೇನು? ಹೃತ್ಕಪಾಟೋದ್ಘಾಟ ।<br>ಶಿಲೆಯೆ ನೀಂ ಕರಗದಿರಲ್? ಅರಳದಿರೆ ಮರಳೇಂ? ॥<br>ಒಳಜಗವ ಹೊರವಡಿಪ, ಹೊರಜಗವನೊಳಕೊಳುವ ।<br>ಸುಳುದಾರಿಯಳುನಗುವು – ಮಂಕುತಿಮ್ಮ ॥ ೪೩೩ ॥<br><br>aLuvEnu? naguvEnu? hRutkapATa udghATa ।<br>shileya nIm karagadiral? araLadire maraLEm? ॥<br>oLajagava horavaDipa, horajagavanu oLakoLuva ।<br>suLudAriyaLu naguvu – Mankutimma ॥ 433 ॥",NULL,"“What is the meaning of crying? What does laughing mean? These are ways to open the doors to your heart. Are you a stone that does not melt (in grief)? Are you sand that does not bloom (in happiness)? Weeping and laughing are shortcuts to make inner emotions come out and take in the senses of world.” – Mankutimma"
"ಬಗೆದೆರಡನುಂ ಭುಜಿಸು – ಮಂಕುತಿಮ್ಮ","ನಗುವೊಂದು ರಸಪಾಕವಳುವೊಂದು ರಸಪಾಕ ।<br>ನಗುವಾತ್ಮ ಪರಿಮಳವ ಪಸರಿಸುವ ಕುಸುಮ ॥<br>ದುಗುಡವಾತ್ಮವ ಕಡೆದು ಸತ್ತ್ವವೆತ್ತುವಮಂತು ।<br>ಬಗೆದೆರಡನುಂ ಭುಜಿಸು – ಮಂಕುತಿಮ್ಮ ॥ ೪೩೪ ॥<br><br>naguvondu rasapAkavaLuvondu rasapAka ।<br>naguvAtma parimaLava pasarisuva kusuma ॥<br>duguDavAtmava kaDedu sattvavettuvamantu ।<br>bagederaDanum bhujisu – Mankutimma ॥ 434 ॥",NULL,"“Happiness and grief are both emotions. While happiness is like fragrance of the flower of the soul. Grief helps you centrifuge your thoughts and gets the truth out. Identify them both and experience them.” – Mankutimma"
"ಯಾಮಳ ವರಂಗಳವು – ಮಂಕುತಿಮ್ಮ","ರಮಣೀಯಕದಿ ನಲಿವಕ್ಷಿಯೊಡನೆಚಲಮನ ।<br>ಪ್ರೇಮಮಯಮನದೊಡನೆ ಮೋಹಬಡದಾತ್ಮ ॥<br>ಭೀಮಬಲದೊಡನೆ ರಾಮನ ಅಭಯ ನಿಯಮವಿರೆ ।<br>ಯಾಮಳ ವರಂಗಳವು – ಮಂಕುತಿಮ್ಮ ॥ ೪೩೫ ॥<br><br>ramaNIyakadi nalivakshiyoDanachalamana ।<br>prEmamayamanadoDane mOhabaDadAtma ॥<br>bhImabaladoDane rAmana abhaya niyamavire ।<br>yAmaLa varangaLavu – Mankutimma ॥ 435 ॥",NULL,"“An eye that can experience beauty along with a mind that does not waver from goal. A loving mind along with a soul that does not get tied down by attachment. Strength like that of Bheema along with the restraint of Rama. Its a boon to have these both together.” – Mankutimma"
"ಮುದ ತಾನೆ ತಪ್ಪಲ್ಲ – ಮಂಕುತಿಮ್ಮ","ಎದೆ ಮಾರುವೋಗದೊಡೆ, ಕಣ್ ಸೊಬಗನುಂಡರೇಂ? ।<br>ಹೃದಯ ಮುಯ್ ಕೇಳದೊಡೆ, ನೆಲವ ಸೂಸಿದರೇಂ? ॥<br>ಕದಡದಿರ್ದೊಡೆ ಮನವ, ತನು ಸೊಗವ ಸವಿದೊಡೇಂ? ।<br>ಮುದ ತಾನೆ ತಪ್ಪಲ್ಲ – ಮಂಕುತಿಮ್ಮ ॥ ೪೩೬ ॥<br><br>ede mAruvOgada oDe, kaN sobaganu unDare Em? ।<br>hRudaya muy kELada oDe, nelava sUsidare Em? ॥<br>kadaDade irdoDe manava, tanu sogava savidoDe Em? ।<br>muda tAne tappalla – Mankutimma ॥ 436 ॥",NULL,"“If the heart does not feel, it is no use of just eyes enjoying the sight. Is it? If the heart does not reciprocate, is there is any use of extending friendship? If the mind is not excited, is bodily pleasure any good? There is no harm in enjoying. But when we do enjoy, we must remember when it is in good taste and when not.” – Mankutimma"
"ಉತ್ತಮೋತ್ತಮ ಸುಕೃತಿ – ಮಂಕುತಿಮ್ಮ","ಶಕ್ತಿ ಕರಣಕ್ಕಿರಲಿ, ರಸ ಸಂಗ್ರಹಣ ಶಕ್ತಿ ।<br>ಯುಕ್ತಿವದರೊಡನಿರಲಿ ಭೋಗದಿ ವಿರಕ್ತಿ ॥<br>ಶಕ್ತಿ ತನ್ನೊಳಗಿದ್ದು ರಕ್ತಮನನಾಗದನೆ ।<br>ಉತ್ತಮೋತ್ತಮ ಸುಕೃತಿ – ಮಂಕುತಿಮ್ಮ ॥ ೪೩೭ ॥<br><br>shakti karaNakke irali, rasa sangrahaNa shakti ।<br>yuktavu adara oDane irali bhOgadi virakti ॥<br>shakti tanna oLage iddu raktamanan Agadane ।<br>uttama uttama sukRuti – Mankutimma ॥ 437 ॥",NULL,"“Let the senses have the strength to extract flavors of the world. Along with it, let there be aversion towards indulgence. It is the best of the best to be both powerful and not let the power get to one’s head. (be levelheaded)” – Mankutimma"
"ಇಳೆಯೊಳಿವನೊಲ್ಲನಾರ್? – ಮಂಕುತಿಮ್ಮ","ತಳಿರ ನಸುಕೆಂಪು, ಬಳುಕೆಲೆಯ ಹಸುರಿನ ಸೊಂಪು ।<br>ತಿಳಿಮನದ ಯುವಜನದ ನಗುಗಣ್ಣ ಹೊಳಪು ॥<br>ಬೆಳೆವರಿವು ಮಗುದುಟಿಯಿನುಣ್ಣಿಸುವ ನುಡಿಚಿಗುರು ।<br>ಇಳೆಯೊಳಿವನೊಲ್ಲನಾರ್? – ಮಂಕುತಿಮ್ಮ ॥ ೪೩೮ ॥<br><br>taLira nasukempu, baLuku eleya hasurina sompu ।<br>tiLimanada yuvajanada nagugaNNa hoLapu ॥<br>beLeva arivu maguduTiyin uNNisuva nudichiguru ।<br>iLeyoL ivan ollan Ar? – Mankutimma ॥ 438 ॥",NULL,"“Who in this world can deny being attracted to these – light red tinge of fresh sprout, waving of green leaves to the tune of the wind, bright laughter of young people with pure (light, clear) mind, first words of a baby just coming to grips with the world. These are all God’s gift to us and every one loves it.” – Mankutimma"
"ಧೂಳದರೊಳೀ ಜನ್ಮ – ಮಂಕುತಿಮ್ಮ","ಏಳಿಸುವುದೊಂದು ಹೊರಸುಳಿವೆನ್ನ ಹೃದಯದಲಿ ।<br>ಗಾಳಿಸುಂಟರೆಯನದು ಹರಣಗಳ ಕುಲುಕಿ ॥<br>ಬಾಳನಲ್ಲಾಡಿಪುದು ಬೇರಿಂದ ತುದಿವರೆಗೆ ।<br>ಧೂಳದರೊಳೀ ಜನ್ಮ – ಮಂಕುತಿಮ್ಮ ॥ ೪೩೯ ॥<br><br>ELisuvudondu horasuLivenna hRudayadali ।<br>gALisunTareyanadu haraNagaLa kuluki ॥<br>bALanallaDipudu bErinda tudivarege ।<br>dhULadaroLI janma – Mankutimma ॥ 439 ॥",NULL,"“There are so many things in this world that effect us. Sometimes, one of them can create a storm in our hearts. That storm can shake your life from root to tip. One may even feel that your whole life is a speck of dust being tossed around in that storm. ” – Mankutimma"
"ಹೊರಮೋಹವೊಳದಾಹ – ಮಂಕುತಿಮ್ಮ","ಹೊರಗೆ ಹೊಳೆವೊಂದು ಹೊಳಪಿನ ಕಿರಣವೆನ್ನೆದೆಯೊ- ।<br>ಳುರಿಯನೆಬ್ಬಿಸಿ ಹೊಗೆಯನೆರಚಿ ಕಣ್ಗಳಿಗೆ ॥<br>ಕೆರಳಿಪುದು ಕರಣಗಳ, ಮರಳಿಪುದು ಹರಣಗಳ ।<br>ಹೊರಮೋಹವೊಳದಾಹ – ಮಂಕುತಿಮ್ಮ ॥ ೪೪೦ ॥<br><br>horage hoLevondu hoLapina kiraNavu enna edeya oLu ।<br>uriyanu ebbisi hogeyanu erachi kaNgaLige ॥<br>keraLipudu karaNagaLa, maraLipudu haraNagaLa ।<br>horamOha oLa dAha – Mankutimma ॥ 440 ॥",NULL,"“A shining attraction in the outside world can create a pain in our hearts. It burns it. It clouds our eyes (and judgment). It excites our senses and cheats our simple lives. All this happens because of our inner longing and attachment towards outer entities.” – Mankutimma"
"ಸ್ವಾಂತದಿಕ್ಕೆಲಗಳವು – ಮಂಕುತಿಮ್ಮ","ಇಂತು ಹೊರಗೊಳಗುಗಳು ಬೇರೆಲೋಕಗಳಲ್ಲ ।<br>ಅಂತರಂಗದೊಳೂರಸಂತೆ ಸದ್ದಿಹುದು ॥<br>ಸಂತೆಯೊಳಮಂತರಂಗದ ಸದ್ದು ಕೇಳಿಪುದು ।<br>ಸ್ವಾಂತದಿಕ್ಕೆಲಗಳವು – ಮಂಕುತಿಮ್ಮ ॥ ೪೪೧ ॥<br><br>intu horage oLagugaLu bErelOkagaLu alla ।<br>antarangadoL Ura sante saddu ihudu ॥<br>santeyoLu antarangada saddu kELipudu ।<br>svAntada ikkelagaLu avu – Mankutimma ॥ 441 ॥",NULL,"“There is no separate inner and outer worlds. The sounds of the outside village can be heard on the inside. The voice of the inner mind can be heard even among the chaos of the outside. The inner and outer worlds are two facets of our mind.” – Mankutimma"
"ಮೊಗವ ತಿದ್ದುವರೆಲ್ಲ – ಮಂಕುತಿಮ್ಮ","ಸೊಗಸು ಬೇಡದ ನರಪ್ರಾಣಿಯೆಲ್ಲಿಹುದಯ್ಯ? ।<br>ಮಗುವೆ, ಮುದುಕನೆ, ಪುರಾಣಿಕ ಪುರೋಹಿತರೆ? ॥<br>ಜಗದ ಕಣ್ಣಿಣಿಕದೆಡೆ ಮುಕುರದೆದುರೊಳು ನಿಂತು ।<br>ಮೊಗವ ತಿದ್ದುವರೆಲ್ಲ – ಮಂಕುತಿಮ್ಮ ॥ ೪೪೨ ॥<br><br>sogasu bEDada naraprANi ellihudu ayya? ।<br>maguve, mudukane, purANika purOhitare? ॥<br>jagada kaNNu iNikadeDe mukurada eduroLu nintu ।<br>mogava tidduvaru ella – Mankutimma ॥ 442 ॥",NULL,"“Is there is a human being who does not like beauty and happiness? A child, an old man, an accountant, a priest – can any one deny it? When the world is not looking, every one look at the mirror and correct their faces.” – Mankutimma"
"ಹಂಗಿಪನೆ ಕೃಪಣತೆಗೆ? – ಮಂಕುತಿಮ್ಮ","ತಿಂಗಳಾರರ ದುಡಿತ ಚೆಂಗುಲಾಬಿಯ ಬೆಳೆತ ।<br>ಕಂಗೊಳಿಪುದದರ ಸಿರಿಯರೆಗಳಿಗೆಯಲರೊಳ್ ॥<br>ಪೊಂಗುವಾನಂದವದನನುಭವಿಸಿದವನ್ ಅಜನ ।<br>ಹಂಗಿಪನೆ ಕೃಪಣತೆಗೆ? – ಮಂಕುತಿಮ್ಮ ॥ ೪೪೩ ॥<br><br>tingaLu Arara duDdita chengulAbiya beLeta ।<br>kangoLipudu adara siri aregaLige alar oL ॥<br>ponguva Anandavanu anubhavisidan ajana ।<br>hangipane kRupaNatege? – Mankutimma ॥ 443 ॥",NULL,"“Six months of effort is required for a rose plant to flower. After that, the flower displays its beauty only for a small time. This beauty emanates a wave of happiness even though it is short lived. Does a person who experiences such happiness crib that the creator is a big miser (for not extending that pleasure for longer)?” – Mankutimma"
"ಸೌಂದರ್ಯಗುರು ಪ್ರಕೃತಿ – ಮಂಕುತಿಮ್ಮ","ಬಾಂದಳದ ಬಾಗು, ರವಿಕಿರಣಗಳ ನೀಳ್ಕೋಲು ।<br>ಇಂದುಮಣಿನುಣ್ಪು, ತಾರೆಗಳ ಕಣ್ಮಿನುಗು ॥<br>ಚೆಂದದಂಗಾಂಗಭಾವದಿ ಮೊದಲ ಪಾಠವಿವು ।<br>ಸೌಂದರ್ಯಗುರು ಪ್ರಕೃತಿ – ಮಂಕುತಿಮ್ಮ ॥ ೪೪೪ ॥<br><br>bAndaLada bAgu, ravikiraNagaLa nILkOlu ।<br>indumaNinuNpu, tAregaLa kaN minugu ॥<br>chendada angAngabhAvadi modala pAThavu ।<br>saundarya guru prakRuti – Mankutimma ॥ 444 ॥",NULL,"“The beautiful bend of the sky (at horizon), the straight rays of the Sun, the pleasant rays of moonlight, the twinkle of the stars – these are the first lessons of experiencing beauty. This is what leads to people’s perception of beauty in human form. Nature is the first teacher of experiencing beauty.” – Mankutimma"
"ಕ್ಷಣದೊಳಕ್ಷಯ ಕಾಣೊ – ಮಂಕುತಿಮ್ಮ","ಕ್ಷಣವದೊಂದೆ ಅನಂತಕಾಲ ತಾನಾಗುವುದು ।<br>ಅನುಭವಕೆ ಸತ್ತ್ವ ಶಿವ ಸುಂದರಗಳಮರೆ ॥<br>ಮನ ತುಂಬುಶಶಿಯಾಗಿ, ನೆನಪಮೃತವಾಗುವುದು ।<br>ಕ್ಷಣದೊಳಕ್ಷಯ ಕಾಣೊ – ಮಂಕುತಿಮ್ಮ ॥ ೪೪೫ ॥<br><br>kshaNadonde anantakAla tAnAguvudu ।<br>anubhavake sattva shiva sundaragaL amare ॥<br>mana tumbushashiyagi, nenapu amRutavAguvudu ।<br>kShaNadoLakshaya kANo – Mankutimma ॥ 445 ॥",NULL,"“When our experience is filled with truth, purity and beauty then that fleeting second seems like eternity. Mind gets filled with calmness (of the moon). Our memory of that second will be like elixir. See infinity in that second.” – Mankutimma"
"ಬಂಧುರತೆ ಬೊಮ್ಮನದು – ಮಂಕುತಿಮ್ಮ","ಸುಂದರತೆಯೆನುವುದೇಂ? ಜನಕೆ ಮೈಮರೆಯಿಪಾ- ।<br>ನಂದದೊಳಮರುಮವೇಂ? ವಿಶ್ವಚೇತನದಾ ॥<br>ಸ್ಪಂದನವೆ ಸೌಂದರ್ಯಮದುವೆ ಜೀವನಮೂಲ ।<br>ಬಂಧುರತೆ ಬೊಮ್ಮನದು – ಮಂಕುತಿಮ್ಮ ॥ ೪೪೬ ॥<br><br>sundarate enuvudEm? janake maimareyipa ।<br>Anandada oLa marumavEm? vishvachEtanadA ॥<br>spandanave saundaryam aduve jIvanamUla ।<br>bandhurate bommanadu – Mankutimma ॥ 446 ॥",NULL,"“What is it to feel ‘beautiful’? What is the secret of happiness that makes people forget themselves? Being conscious of the whole world and empathizing with it is being beautiful. That is the source of life. That is the connection between a man and the Creator.” – Mankutimma"
"ಮಷ್ಟು ಸೃಷ್ಟಿಗೆ ಬೊಟ್ಟು – ಮಂಕುತಿಮ್ಮ","ದೃಷ್ಟಿಚುಕ್ಕೆಯದೊಂದನೆಲ್ಲ ಚೆಂದಂಗಳ್ಗ- ।<br>ಮಿಟ್ಟಿಹನು ಪರಮೇಷ್ಠಿ, ಶಶಿಗೆ ಮಶಿಯವೊಲು ॥<br>ಗುಟ್ಟೇನೊ? ರಕ್ಷೆಯೋ? ಸಿಂಗರವೊ? ಹೇಳನವೊ? ।<br>ಮಷ್ಟು ಸೃಷ್ಟಿಗೆ ಬೊಟ್ಟು – ಮಂಕುತಿಮ್ಮ ॥ ೪೪೭ ॥<br><br>dRuShTi chukkeyu adondanu ella chendangaLgam ।<br>ittihanu paramEShThi, shashige mashiyavolu ॥<br>guTTEno? rakSheyo? singaravo? hELanavo? ।<br>maShTu sRuShTige boTTu – Mankutimma ॥ 447 ॥",NULL,"“God has kept one black-dot in all beautiful things. Just like the black-dot on the moon. Is it a secret plan? Is it for protection? Is it for decoration? Is it just for fun? There is also ugliness in nature serving as a black-dot in an otherwise beautiful creation.” – Mankutimma"
"ದ್ವಂದ್ವದನುವುಗಳಂದೆ – ಮಂಕುತಿಮ್ಮ","ಬಿಂದು ವಿಸರಗಳನುವು, ವಂಕು ಸರಲಗಳನುವು ।<br>ಚೆಂದ ಕಣ್ಣಿಗೆ ವರ್ಣವಿವಿಧಂಗಳನುವು ॥<br>ಚೆಂದ ವೇಗ ಸ್ತಿಮಿತದನುವು, ಹುಳಿಯುಪ್ಪನುವು ।<br>ದ್ವಂದ್ವದನುವುಗಳಂದೆ – ಮಂಕುತಿಮ್ಮ ॥ ೪೪೮ ॥<br><br>bindu visaragaLa anuvu, vanku saralagaLa anuvu ।<br>chenda kaNNige varNavividhaMgaLa anuvu ॥<br>chenda vEga stimitada anuvu, huLiyuppa anuvu ।<br>dvandvadanuvugaLande – Mankutimma ॥ 448 ॥",NULL,"“Beauty comes from coordination of the opposites. A point and an expanse, a bent stroke right next to a straight one, a mixture of colors pleasing to the eye, fast moving and stationary objects, food with sour and salts and so on.” – Mankutimma"
"ಸಂದರ್ಭಸಹಜತೆಯೊ – ಮಂಕುತಿಮ್ಮ","ಸೌಂದರ್ಯದಾಲಯ ಬರಿ ದ್ವಂದ್ವವೇನಲ್ಲ ।<br>ದ್ವಂದ್ವದೊಳಗನುವು, ಅದು ಪರಿಮಾಣದುಚಿತ ॥<br>ಸಂಧಾನರೀತಿಯದು, ಸಹಕಾರ ನೀತಿಯದು ।<br>ಸಂದರ್ಭಸಹಜತೆಯೊ – ಮಂಕುತಿಮ್ಮ ॥ ೪೪೯ ॥<br><br>saundaryadAlaya bari dvandvavEnalla ।<br>dvandvadoLaganuvu, adu parimANaduchita ॥<br>sandhAnarItiyadu, sahakAra nItiyadu ।<br>sandarbhasahajateyo – Mankutimma ॥ 449 ॥",NULL,"“Beauty does not exist in the mere presence of the opposites. They have to be well coordinated. They have to be mixed in right proportions. This is the rule of compromise. This is the rule of cooperation. This is what comes out as ‘natural’ in life situations.” – Mankutimma"
"ಬಂಧಮೋಚನ ನಿನಗೆ – ಮಂಕುತಿಮ್ಮ","ಸೌಂದರ್ಯದೊಳ್ ದ್ವಂದ್ವ, ಬಾಂಧವ್ಯದೊಳ್ ದ್ವಂದ್ವ ।<br>ದ್ವಂದ್ವವೀ ಲೋಕ ಸಹವಾಸಗಳೊಳೆಲ್ಲ ॥<br>ಮುಂದೆ ನೀನಾವುಭಯಗಳ ದಾಟಿ ಸಾಗುತಿರೆ ।<br>ಬಂಧಮೋಚನ ನಿನಗೆ – ಮಂಕುತಿಮ್ಮ ॥ ೪೫೦ ॥<br><br>saundaryadoL dvandva, bAndhavyadoL dvandva ।<br>dvandvavI lOka sahavAsagaLoLella ॥<br>munde nInAvubhayagaLa dATi sAgutire ।<br>bandhamOchana ninage – Mankutimma ॥ 450 ॥",NULL,"“There is duality in beauty. There is duality in relations of life. There is duality in the whole web of life. Going forward, if you can surpass the duality and see the unity in each one of them then you will liberated.” – Mankutimma"
"ವೈಲಕ್ಷಣದೆ ಚೆಂದ – ಮಂಕುತಿಮ್ಮ","ನೀಲ ವಿಸ್ತರವಿರಲು ನಕ್ಷತ್ರ ಬಿಂದು ಸೊಗ ।<br>ಶೈಲದಚಲತೆಯಿರಲು ಝರಿಯ ವೇಗ ಸೊಗ ॥<br>ಬಾಳು ಬಯಲಂತಿರಲು ಮನೆಯಚ್ಚುಕಟ್ಟಿಂಭು ।<br>ವೈಲಕ್ಷಣದೆ ಚೆಂದ – ಮಂಕುತಿಮ್ಮ ॥ ೪೫೧ ॥<br><br>nIla vistaraviralu nakShatra bindu soga ।<br>shailada achalate iralu jhariya vEga soga ॥<br>bALu bayalantiralu maneyacchukaTTimbhu ।<br>vailakShaNadechenda – Mankutimma ॥ 451 ॥",NULL,"“The twinkling star looks beautiful because of the vast expanse of the sky (emptiness). The flowing water of the stream is beautiful because the rocks on which it flows are stationary. The safety of the home is so meaningful because life is like being in open ground. Things are mostly beautiful because they are contrasted with their opposites.” – Mankutimma"
"ವೈಲಕ್ಷಣದೊಳಿಂಬು – ಮಂಕುತಿಮ್ಮ","ನೀಳುಗೆರೆ ಬಳುಬಳುಕೆ ಕಡಲತೆರೆಯೊಯ್ಯಾರ ।<br>ತಾಳಲಯ ಸೇರೆ ರಾಗದ ನಾಟ್ಯ ಧಾಟಿ ॥<br>ಗೋಳದ ಜ್ವಾಲೆಯಿಂ ಗಗನಪಟ ಸಿಂಗಾರ ।<br>ವೈಲಕ್ಷಣದೊಳಿಂಬು – ಮಂಕುತಿಮ್ಮ ॥ ೪೫೨ ॥<br><br>nILugere baLubaLuke kaDalatereyoyyAra ।<br>tALAlaya sEre rAgada nATya dhATi ॥<br>gOLada jvAleyim gaganapaTa singAra ।<br>vailakShaNadoLimbu – Mankutimma ॥ 452 ॥",NULL,"“The waves at sea always keep changing the waterline. It bends and curves on its own. When the meter (rule based) and rhythm (pleasing) are fused, the musical attracts people’s attention. The burning ball of fire (Sun) makes the sky look beautiful. These seemingly contradicting entities support each other and make a beautiful combination.” – Mankutimma"
"ಧ್ಯೇಯ ನಿನಗಾವುದೆಲೊ? – ಮಂಕುತಿಮ್ಮ","ತಾಯೊ ತಂಗಿಯೊ ಎನಿಪ ಶುಚಿಯ ಸೌಮ್ಯದ ಸೊಬಗು ।<br>ಪ್ರೇಯಸಿಯ ಕರೆವೊಲಾತುರವಡಿಪ ಬೆಡಗು ॥<br>ಈಯೆರಡು ಸಮದ ರುಚಿ ನಿನ್ನಿನಿಬ್ಬಗೊಳಿಸೆ ।<br>ಧ್ಯೇಯ ನಿನಗಾವುದೆಲೊ? – ಮಂಕುತಿಮ್ಮ ॥ ೪೫೩ ॥<br><br>tAyo tangiyo enipa shuchiya saumyada sobagu ।<br>prEyasiya karevolu AturavaDipa beDagu ॥<br>ee eraDu samada ruchi ninninibbagegoLise ।<br>dhEya ninagAvudelo? – Mankutimma ॥ 453 ॥",NULL,"“There is difference in attraction towards our mother or sisters and that towards a lover. The former is pure and calm. The later creates a lot of emotions and urgent. When these attractions pull you in different directions, what will you go by? One has to ponder hard and find a way to reconcile” – Mankutimma"
"ಸರಸತೆಯೆ ಸುಂದರವೊ – ಮಂಕುತಿಮ್ಮ","ಪರಿಪರಿಯ ವಿಶ್ವಪ್ರಕೃತಿಶಕ್ತಿತೇಜಗಳು ।<br>ಕೆರಳಿಸಲು ನರಹೃದಯರಭಸಗಳನದರಿಂ ॥<br>ಪೊರಮಡುವ ಸಂಮೋಹಧೀರಗಂಭೀರಗಳ ।<br>ಸರಸತೆಯೆ ಸುಂದರವೊ – ಮಂಕುತಿಮ್ಮ ॥ ೪೫೪ ॥<br><br>paripariya vishva prakRuti shakti tEjagaLu ।<br>keraLisalu nara hRudaya rabhasagaLanu adarim ॥<br>poramaDuva sammOha dhIra gambhIragaLa ।<br>sarasateye sundaravo – Mankutimma ॥ 454 ॥",NULL,"“There are so many elements in this universe – natural forces, energies. They sensitize a man’s heart and create a stir. From that arises illusions, courage and seriousness. The interplay of these emotions is beautiful.” – Mankutimma"
"ಚೆಂದಗೊಂಡುಜ್ಜುಗವೊ – ಮಂಕುತಿಮ್ಮ","ಸುಂದರದ ರಸ ನೂರು, ಸಾರವದರೊಳು ಮೂರು ।<br>ಹೊಂದಿಪ್ಪುವವು ಮೋಹ ಕರುಣೆ ಶಾಂತಿಗಳ ॥<br>ಒಂದರಿಂದೊಂದು ಬೆಳೆಯಾದಂದು ಜೀವನವು ।<br>ಚೆಂದಗೊಂಡುಜ್ಜುಗವೊ – ಮಂಕುತಿಮ್ಮ ॥ ೪೫೫ ॥<br><br>sundarada rasa nUru, sAravadaroLu mUru ।<br>hondippuvavu mOha karuNe shAntigaLa ॥<br>ondarindondu beLeyAdandu jIvanavu ।<br>chendagonDujjugavo – Mankutimma ॥ 455 ॥",NULL,"“There are hundreds of emotions in this world. Only three of them are very strong – attachment, compassion and peace. If these three emotions enhance one another, then life becomes beautiful. One must start feeling attached to everything (comes from love). This attachment should lead to compassion towards all. This automatically puts your mind at ease and find peace. Once peaceful, it helps person to love more. ” – Mankutimma"
"ನೀನಡರೆನ್ನುವುದು ಶಾಂತಿ – ಮಂಕುತಿಮ್ಮ","ಪಿಡಿ ಗಳಿಸು ಭುಜಿಸೊಡೆಯನಾಗೆನ್ನುವುದು ಮೋಹ ।<br>ಕೊಡು ಸಲಿಸು ಸೇವೆಗೈಯೆನ್ನುವುದು ಕರುಣೆ ॥<br>ಬಿಡು ನೀನು ನಾನುಗಳ, ವಿಶ್ವಾತ್ಮಪದವನೀ- ।<br>ನಡರೆನ್ನುವುದು ಶಾಂತಿ – ಮಂಕುತಿಮ್ಮ ॥ ೪೫೬ ॥<br><br>piDi gaLisu bhujisoDeyanAgennuvudu mOha ।<br>koDu salisu sEvegaiyennuvudu karuNe ॥<br>biDu nInu nAnugaLa, vishvAtmapadavanI- ।<br>naDarennuvudu shAnti – Mankutimma ॥ 456 ॥",NULL,"“One of the three emotions is attachment. It tells man to earn (even little), spend and enjoy it and become owner of stuff. Compassion tells him to give, submit and serve. Peace tells him to erase all barriers between me and you. It urges you to lift yourself to the consciousness of the universal soul.” – Mankutimma"
"ದಾರಿಯುದ್ಧಾರಕಿವು – ಮಂಕುತಿಮ್ಮ","ಚಾರುದೃಶ್ಯಂಗಳಿಂ ಪ್ರೀತಿ ಹೃದಯವಿಕಾಸ ।<br>ಕ್ರೂರದೌಷ್ಟ್ಯಂಗಳಿಂ ವೀರಾನುಕಂಪ ॥<br>ಭೈರವಾದ್ಭುತಗಳಿಂ ಮೌನದಂತರ್ಮನನ ।<br>ದಾರಿಯುದ್ಧಾರಕಿವು – ಮಂಕುತಿಮ್ಮ ॥ ೪೫೭ ॥<br><br>chArudRushyangaLim prIti hRudayavikAsa ।<br>krUradauShTyaNgaLim vIrAnukampa ॥<br>bhairavAdbhutagaLim maunadantarmanana ।<br>dAriyuddhArakivu – Mankutimma ॥ 457 ॥",NULL,"“When one sees beautiful scenes his heart expands with love. If we see oppression and tyranny, it creates anger(towards oppressor) and compassion together (towards victim). These extreme stimuli range from scary to magnificent and make us contemplate in peace. These are the ways for one’s enrichment” – Mankutimma"
"ಸುಂದರದ ಲೋಕವದು – ಮಂಕುತಿಮ್ಮ","ಹಿಂದಣದರುಳಿವಿರದು, ಮುಂದಣದರುಸಿರಿರದು ।<br>ಒಂದರೆಕ್ಷಣ ತುಂಬಿ ತೋರುವುದನಂತ ॥<br>ಒಂದೆ ಕಣ್ಣೊಂದೆ ಗುರಿಯೊಂದೆ ಮೈಮನಮರೆತ ।<br>ಸುಂದರದ ಲೋಕವದು – ಮಂಕುತಿಮ್ಮ ॥ ೪೫೮ ॥<br><br>hindaNadaruLiviradu, mundaNadarusiriradu ।<br>ondarekShaNa tumbi tOruvudananta ॥<br>onde kaNNonde guriyonde maimanamareta ।<br>sundarada lOkavadu – Mankutimma ॥ 458 ॥",NULL,"“In the moment of enlightenment, there is no memory of the past. There is no anxiety for the future. That fraction of second is filed with all the excitement of eternity. In that beautiful vision, there is unity of what we see, where we want to go, the body and soul.” – Mankutimma"
